63,,,21.2,6.8,8.9,,,87,85.9,78.9,,,92.6,4.2,78.6,21.9,69.4,58.3,3.47
59.3,15,16.8,,8.9,,,,,82.3,,88.1,83.8,90,2.9,85.7,27.3,70,53.5,4.08
57,,14.4,8.9,19.7,,,,,84.9,79.4,86.9,,93.2,0.1,78.3,32.1,66.6,48.4,2.72
69.1,23.8,,,7.1,,,,,87.6,,,85.4,96.3,2,77.9,25.9,71.9,49.7,3.72
77.5,16.5,,,6,,,,,75,,,73,84.3,5.4,81.6,28.3,66.1,43.7,4.07
72.9,16.4,1,2,3.5,4.3,,,84.8,82.5,71.5,90.5,81.3,92.8,1.4,77.9,17.2,66.9,54.7,3.71
52.4,1,,13.3,33.4,,,,,74.2,72.4,,,81.4,3.5,81,21.6,65.6,49.8,4.72
57,12.4,,15.6,15,,,,,77.9,71.6,,80.7,86.5,0,77.8,31.5,65.7,40.3,4.14
92.2,3.5,,4.3,,,,,,,79.2,,90,93,5.6,74,16.9,73.3,55.6,3.54
39.8,,45.4,11.6,3.1,,,,,82.9,78.3,86.8,,91.3,0.7,79.8,26.6,65.9,52.3,3.61
82.5,15.6,,0.9,1.1,,,,,80.6,75.6,,78.8,92.9,1.6,77.1,24.6,73.9,58.7,3.19
58.2,29.9,,11.8,0.1,,,,,85,79,,83.7,90.7,,77.8,29.4,59.3,46.6,2.9
56,34.4,,1.1,8.5,,,,,75.8,74.6,,74.1,85.1,7.7,79.6,22.7,66.9,52.5,4.41
67.2,,,17.6,15.1,,,,,83.4,77.8,,,95.5,0.4,78.9,21.6,64.9,51.5,3.29
64.5,23,,0.6,11.9,,,,,85.9,77.4,,86.5,95,4.2,78.6,21.6,66.7,52.1,4.05
49.2,12,2.6,28.9,7.3,,,,,80,69.5,83.3,82.4,85.8,18.6,81.9,26.9,68,47.1,4.4
43.5,26.1,,18.2,12.1,,,,,76.4,73.3,,82,85.4,0.9,84.7,32.7,64.2,46.4,4.73
63.8,13.5,0.1,3.7,18.9,,,,,76.8,76,,77.6,90.4,9.7,80.3,18.1,67.7,57.7,4.62
68.4,31.5,,,0.1,,,,,96,,,87.8,97.3,0.9,67.3,32,70.2,45.2,3.36
63.9,35,,,1.2,,,,,88.2,,,84.3,97,0.4,73.2,30.3,69.9,48.6,3.05
50.6,39.4,,,7.5,2.5,,,83.9,81.4,,,81.9,87.9,11.9,81.8,21.1,69.9,58,4.24
63.1,,0.2,25.1,11.5,,,,,87.9,77.2,93,,94.6,1,80.4,24.8,62.7,54.8,3.29
69.3,3.7,,20.6,6.4,,,,,79.5,74.4,,83.3,89,1.1,80.9,19.2,69.2,58.8,3.85
56.2,20.8,,15.3,7.8,,,,,79.5,72.3,,84.1,89,8.3,79.2,16.6,73.1,57.1,4.35
50.9,36.7,,,12.5,,,,,87.6,,,88.1,97.7,,75.2,33.2,67.6,48.3,3.29
62.4,33.2,2.9,0.2,1.4,,,,,84.3,79,88.7,86.2,91.9,0.8,76.6,19.8,69.5,57.2,3.07
58.5,14.2,,14.1,13.2,,,,,83.2,79,,82.6,91.1,1.7,73.4,26.7,63.1,40.8,3.67
77.1,4.4,,12.5,6.1,,,,,79.8,74.9,,82.3,91.3,,83.2,15.3,72.6,59.8,3.92
53.4,45.5,,,1.1,,,,,79.3,,,81.2,89.2,0.9,58,41.8,58.4,39,2.72
55,27.1,,9.4,8.4,,,,,82.9,76.4,,82.1,88.3,1,82.8,27.9,60,53.2,3.55
22.4,,,,2.3,,75.3,76.1,,74.8,,,,84.4,0.5,83.4,28.3,65.1,52.5,4.01
64.1,7.6,,5.2,11.4,11.7,,,86.6,86,80.5,,84.1,92.5,4.1,75.9,27,70.9,49.6,3.9
57,,20.4,15.5,7.2,,,,,80.1,75.3,83.2,,89,1.6,82.4,29.2,57.2,49.7,3.98
52.5,36.5,,,11,,,,,85.9,,,84.5,92.9,0.2,79,32.4,69.4,42.7,4.6
69.4,8.8,,18.1,3.7,,,,,84.3,78.3,,86.6,92.5,5,76.7,15.5,72.7,56.7,3.85
66.4,20.9,,,12.7,,,,,82.4,,,81.2,92.3,0.1,81.6,33.4,69.3,45.5,3.84
61.5,9,,17.1,12.3,,,,,83.8,78.8,,84.5,91.9,10.5,79.2,20.1,71.3,52.8,4.24
56.2,27.6,,12.9,3.3,,,,,87.6,81.4,,87.5,92.9,0.6,79.2,30.3,65.2,44.5,4.07
82.6,10.9,,4.3,2.3,,,,,84.7,81.2,,82.7,92.7,0.4,83.3,13.1,63.6,55.3,4.1
48.4,19.8,,15.3,16.5,,,,,88.6,82.9,,85.5,94.3,0.2,72.5,31,68.8,47,3.35
67.2,23.3,,3.1,6.4,,,,,84.9,76.6,,83.5,91.4,0.5,76.4,32.8,64.9,44.8,2.88
44.8,29.1,,11.1,15.1,,,,,84.3,79.4,,87.2,92.5,0.2,80.8,30.8,64.5,41.4,3.96
90.6,8.2,,,1.2,,,,,86.4,,,87.9,94.8,10,74.5,20,74.5,48.5,4.01
54.1,25,,13.3,7.6,,,,,80.8,73.4,,81.4,88,1.3,84.3,27.8,65.1,48.6,4.03
53.2,28.3,,2.2,16.4,,,,,82.4,77.2,,86.3,92,13.7,74.3,24.6,72.1,45.5,4.02
63.7,8.1,,15.1,13.2,,,,,82.7,78.7,,86.2,92.1,0,82.2,28.5,62,48.2,4.35
43.8,23.2,2.4,19.2,11.4,,,,,78.2,71.3,86.4,76.2,89,2.5,81.3,23,62.2,54.3,4.23
62.2,,,19.6,18.2,,,,,83.9,80.6,,,92.4,0.2,77.8,27.1,64.8,43.4,4.24
44.3,25.9,,15.2,14.6,,,,,80.8,68.7,,76.1,87.3,8,72.1,20.7,67.5,49.2,4.02
71,,0.7,11.8,16.5,,,,,77.8,73.7,83.7,,88,1.4,77.1,29.2,60.5,49,3.22
56.4,11.7,,2.4,9.4,20.3,,,75.8,76.6,77.9,,83.7,88.1,7.5,69.2,28.6,69.6,45.6,3.55
64.1,12.5,,11.4,12,,,,,78,73,,78.9,87.6,19.8,78.3,26.8,66.3,51.4,4.51
66.3,19,,,14.7,,,,,80.2,,,80.5,90.9,2.1,80.4,31,67.7,40.1,4.58
58.5,,,35.4,6.1,,,,,87.7,82.6,,,92.5,0.5,75.7,30.1,62.5,43.8,3.03
47.8,,19.8,21,11.4,,,,,83.1,77.1,86.3,,88.9,1.5,87,29.4,59.9,42.6,4.44
53.8,25,,3.1,8,10.1,,,84.3,82.5,77.1,,83.6,91.7,,79,25.9,63.7,43.4,3.67
85.6,10.4,0.8,0.6,2.6,0.2,,,79,83.5,74,87.5,78.5,90.5,10.2,85,23.1,64,49.7,3.54
67,28.8,,2.1,1.3,0.7,,,86.8,85.6,83.7,,85.5,95.9,4.2,69.3,25.9,68.5,48.4,2.97
59.8,0.1,,23.7,16.4,,,,,74.9,69.2,,69,84.9,7.5,81.4,20.3,65,51,4.81
62,19.2,1.7,0.3,16.9,,,,,75.4,75,82.1,76.9,87,2.1,81.1,25.8,60.2,45.3,3.47
69.8,,,25.1,5.1,,,,,81.6,79,,,94.5,5.8,72.6,19.6,72.6,51.9,3.75
73.3,15.6,,1.8,9.4,,,,,81,78.8,,80.7,89.3,0.3,75.4,23.3,68.8,50,3.94
64.8,3.4,14.2,14.5,3,,,,,84.3,79,88.3,86.7,92,1,78.1,22.1,62,48.9,4.02
48.5,18.9,,27.7,4.9,,,,,84.8,76.9,,85.6,91.6,0.8,82.8,27.6,61.6,50.3,3.7
49.4,26.3,0.1,3.3,,21,,,86.4,,75.9,,83.7,91.5,0.3,78.4,33.7,66.9,38,3.72
70.6,,,14.6,,14.8,,,87.8,,77,,,92,5.6,70.9,25.6,68.7,48.7,3.15
50.1,20.3,17.8,0.3,11.5,,,,,85.6,83,89.5,84.2,93.1,1,80.1,35.7,68.2,50.8,4.16
56.6,31.2,,,12.3,,,,,79.3,,,79.1,86.9,0.2,79.2,25.4,66.6,55.8,3.58
50.9,38.6,0.1,,10.4,,,,,82,,78,86,91.7,1.7,73.5,28.8,69.6,51.6,3.12
74.9,16.1,,7.9,1.1,,,,,83.3,78.3,,87.8,93.2,1.1,88.1,33.9,70.6,50.3,3.85
58.7,26.8,,5.6,8.9,,,,,85.2,72.9,,81.8,91.1,0.9,82.1,30.3,71.3,43.9,4.29
45.8,,54.2,,,,,,,,,90.3,,95.2,0.9,73.8,31.9,76,43.8,3.42
66.3,5.6,,11,15.5,1.6,,,79.6,79.2,78.6,,79.9,91.8,1.1,78.9,22.7,72.5,52.3,4.32
68.5,22.2,,,9.3,,,,,83.6,,,83,91.9,2.9,83.8,32.3,64.1,40.6,3.91
70.2,29.8,,,,,,,,,,,82.3,93.7,1.1,79.8,35.6,71.7,54.4,3.22
62,21.3,,2.1,14.6,,,,,81.4,75,,82,89.9,7.3,82.1,21,70.4,53.3,4.57
80.8,17.3,0.4,,1.5,,,,,82.4,,86.7,83.2,91.1,8.2,78.9,23.9,68.1,50.4,3.7
46.5,,,18.9,34.6,,,,,75.6,74.6,,,82.8,6.6,78.2,17.2,67.3,55.8,4.22
55,,6.5,37,1.5,,,,,81.1,79.4,86.7,,91.3,,77.6,28.7,64.8,43.3,4.31
54.3,4.4,3.6,37.5,0.2,,,,,83.4,73.8,85.1,75.8,89,0.2,74.5,29.2,60.7,50,3.61
71.1,,,24.2,4.7,,,,,81.5,78.2,,,91.9,13.6,73.9,18,67.9,56.7,2.8
53.4,23.7,,12,10.9,,,,,85.6,75.9,,85.7,93.7,0.8,76.5,35,65.7,43.6,3.31
17.4,31.3,40.6,,10.7,,,,,83.5,,89.1,80.1,90.4,,77.4,32.5,66.9,41.1,4.31
78,22,,,,,,,,,,,82.6,93.4,1.6,86.5,22.6,61.3,50.2,4.64
86.5,6.4,6.9,,0.2,,,,,87.5,,89.4,83.6,95.8,1.9,79.1,34.1,71.3,45.4,2.84
50.4,30.4,,5.6,,13.6,,,86.4,,76.9,,83.8,91.8,0.2,78,31.4,67.2,38.2,3.73
43.7,,23.1,14.6,18.7,,,,,84.2,79.3,89.1,,92.6,0.1,74.7,35,68,40.5,3.99
69.6,25.6,,,4.9,,,,,88.6,,,85.9,94,0.3,80.9,29.4,65,41.4,4.62
86.2,9.7,,,4.1,,,,,84.2,,,84.4,92.3,1.8,80.6,25.9,73.4,55.2,3.51
82.4,14.2,,3.5,,,,,,,77.4,,81.5,92.6,3.3,75.1,23.2,71.4,51.8,3.58
52.7,16,,14.9,16.5,,,,,89.2,83.5,,87.5,93.8,0.3,75.5,36.1,66.7,42.7,3.44
47.7,,12.8,39.2,0.4,,,,,82.3,79.2,85.8,,90.3,0.4,75.7,31.1,64.3,44.3,3.8
42,2.1,36.4,17.1,2.3,,,,,84,79.8,90.2,82.3,90.9,0.5,84.4,33.5,66,51.3,3.48
52.6,4.6,16.4,6.2,20.2,,,,,82.8,77,87.1,83.9,91.3,1.4,77.1,27.6,68.2,51.7,3.92
75.9,23.3,,,0.8,,,,,84.4,,,81.7,92.9,0.9,80.5,25.1,68,48.4,3.19
40.9,30.4,,2.1,26.6,,,,,78.6,74.5,,77,86.5,6,74,23.6,70.8,51.9,4.04
43.2,35.5,,15.7,5.5,,,,,82.9,78.1,,86.7,91,0.7,79.8,34.5,70.1,45.6,3.94
57,,5.5,24.6,12.9,,,,,85.6,80.3,90.1,,91.6,0.4,81.3,28.3,63.6,46,3.5
73.5,12.8,0.6,,13.1,,,,,84,,87.7,81.5,90.8,1.2,81.2,30.6,65.7,41.3,4.46
54,,17.8,11.4,16.8,,,,,83.9,79.5,88.3,,93.5,0,83.1,31.1,65.3,47,3.36
61.1,31.1,0.5,4.4,2.9,,,,,86.2,80.7,90.2,85.1,95.2,12.8,76.4,25.5,60.7,44.1,2.81
52,37.3,,,10.7,,,,,86.1,,,86.8,94.6,1.7,70.5,30.1,60.1,44.3,3.61
64.9,8,7.8,,13,6.3,,,74.6,82.5,,87.4,78.3,93.2,0.4,80.1,25.5,58.6,46.3,3.87
45.4,27.2,,12.1,15.3,,,,,88,81.7,,84.3,93.4,0.6,71,36.4,66.9,42.7,3.15
72.2,14.2,,1.3,12.3,,,,,81,75.8,,81.6,90.9,,82.6,33.4,67.2,45.8,3.91
65.9,28.9,,,5.2,,,,,86,,,86.2,94.6,0.1,78.4,28.4,61.4,44.4,3.8
59.2,11.6,,,29.1,,,,,81.9,,,84.9,91.7,1.3,73.2,27.5,72.2,55.6,3.17
67.9,24.7,,,7.4,,,,,90.6,,,83.8,97.3,0.6,76.5,31,65.8,46.9,2.72
64.9,13.8,5,2.5,2.9,10.9,,,82.6,81.2,76.3,87.3,84.5,90.9,1.6,81.3,24.4,65.2,53.3,3.73
59.1,3.1,,19.2,18.6,,,,,84.1,76.1,,82.2,90.2,,81.4,33.7,66.3,46.8,3.35
57,28,,12.4,2.7,,,,,82.8,76.1,,84.2,92.7,1.2,80.8,28.9,64.1,46,3.72
77.9,3.3,,2.5,6.2,10.1,,,85.6,85.7,80,,84.7,95.2,5.2,71.7,19.3,72.5,53,3.64
61.5,38.3,,,,0.2,,,85,,,,86.6,92.6,1.2,79.2,37.8,61.5,49.4,2.44
55.4,10.7,16.3,1.6,,16.1,,,83.1,,69.4,89.1,79.8,90.1,1.1,80.8,26.7,64.3,42.5,4.31
66.6,,,30.7,2.7,,,,,84.9,79.8,,,93.2,1.5,79.3,22,68.2,58.2,3.31
62.8,,,31,6.1,,,,,86.9,79.1,,,94.6,1,73.5,25.4,59.5,48,2.9
15.2,,,3.1,,,81.7,73.2,,,66.3,,,83.2,0,75.7,25.6,66.3,46.1,4.55
70,16.9,,6.2,6.9,,,,,84.8,77,,80.9,92.2,4.2,78.5,14.7,63.5,55.6,3.11
50.3,,6.6,24.7,,18.4,,,85.1,,80.8,87.8,,91.2,1.2,78.8,30.4,62.9,51.5,3.2
68.2,7.8,,7.4,16.6,,,,,82.3,77.9,,81.6,89.5,,84.6,22.1,66.8,47.3,4.13
61.8,6.1,,0.1,32,,,,,84.3,80,,85.7,92.5,0.4,71.1,27.1,72.7,37.5,4.11
66.6,32.8,,,0.6,,,,,79,,,80.6,88.9,0.6,76.9,37.8,62,49.4,2.33
54.1,45.9,,,,,,,,,,,83.1,93.3,,78.8,25.8,58,43.4,4
86.1,13.1,,,0.7,,,,,86,,,84.2,96,4.2,78.2,25.1,74.6,55.7,3.65
59.2,25,,0.1,15.8,,,,,85.8,75,,78.6,92.8,0.2,76.9,33.3,66.3,47.7,3.43
55.5,33.2,,,,11.3,,,81,,,,88,94,1.3,74.9,30.5,61.9,43.2,2.86
68.3,28.8,1.1,,1.9,,,,,85.8,,88.8,82.6,93.4,0.5,72.1,29,72.3,54.3,2.56
61.1,12.9,,14.4,11,0.6,,,86,81.1,77,,77.9,89.2,2.5,85.7,20.1,65.8,56.2,4.19
78.8,20.8,,,0.5,,,,,81.5,,,80.7,88.8,3,81.9,25,67.9,51.8,4.4
53,,26.5,15.4,5.1,,,,,84.8,75.1,88.2,,92,0,77.1,30.5,67,40.6,3.19
54.7,22.2,5.4,17,0.5,0.2,,,86.5,87,82,89.1,87,92.9,1.7,71.8,25.9,62.8,52.9,3.04
57.3,33.4,,1.1,7.1,1.2,,,80.3,79.7,77.5,,78.8,88.8,3.8,75.1,25.9,71.1,54.5,3.71
60.8,29.8,,,9.4,,,,,84.8,,,84,91.3,0.5,72.6,33,59.7,39.5,2.77
64,17.4,,8.2,10.4,,,,,83,73.2,,83.2,91.4,,83,31.8,70.1,49.8,3.97
65.6,12.4,19.4,,2.6,,,,,89,,89.9,85.2,94.9,1.7,77.8,30.8,63.4,48.3,3.09
70.7,16.2,,1.9,0.9,10.3,,,85.3,85.8,81.8,,84.8,95.5,0.8,72.7,22.2,70.1,51.8,3.6
76.4,16.8,,,6.8,,,,,71.3,,,66.7,78.6,1.7,86.4,24.9,66,59.9,3.85
56.6,,16.6,19.3,7.5,,,,,83.6,80.5,87.2,,90.8,0.5,82.1,27.7,58.3,40.5,3.73
64.5,,5.1,17.6,12.8,,,,,82.4,75.3,85.4,,90.7,0.1,84.7,25.8,69.2,45.6,4.26
58.2,24.3,,12.2,5.3,,,,,84.3,78.1,,83.2,91.7,0.2,76.3,33,67.5,45.1,3.83
61.6,19.4,3.5,0.2,15.4,,,,,82.8,76,87.5,82.6,90.8,1.6,80.1,32.5,64.1,41.1,3.9
50.9,,15.8,3.3,30,,,,,85,71.3,85.4,,91.3,0.1,79.1,31.5,68.8,45.3,3.9
66.2,6.5,0.7,15.4,11.4,,,,,82.1,75.9,86.7,86,90.1,13.7,79.9,20.6,68,44.9,4.7
67.8,23.1,,3.3,5.9,,,,,83.6,75.7,,82.1,91.1,3.5,79.5,21.6,67.3,54.6,3.88
67.8,4.9,,17.2,10.1,,,,,84.3,74.6,,81.3,92,0.6,83.9,31.7,66.3,43.5,4.01
46.8,27.8,,10.3,15,,,,,80.6,74.2,,83.9,89.6,0.1,83.8,29.6,64.4,44.8,4.16
49.2,12.1,18.6,8.5,11.7,,,,,82.1,75.3,87.8,82.6,90.5,1.4,82.5,23,57.4,45.5,4.17
56.4,23.2,,3.6,16.9,,,,,82,75.9,,83.9,90.7,0.3,79.8,32.8,64.4,44.9,2.96
53.5,,5.4,8.3,32.9,,,,,80.6,73,81.3,,88.5,1.4,73.6,25.5,65.9,48.4,3.8
49.9,,38.1,11.9,,,,,,,77,90.4,,94.4,1.3,75.6,27.9,69.7,43.6,3.1
74,15.8,,,10.2,,,,,87.1,,,88.9,97.1,0.5,72,33,76.8,48,2.58
78.6,3.8,,16.5,1.1,,,,,80.6,78.8,,79,90.6,2.8,85.2,18.8,65.9,58.4,4.22
72.3,4.1,,14.4,9.2,,,,,81.8,78.4,,80.9,91.8,11.5,82.2,26.8,73.4,52.1,4.54
53.5,,33,2.4,11.2,,,,,81.9,80.2,88,,91.6,0.8,85,31,73.1,41.6,4.12
58.7,12.7,,6.4,22.3,,,,,81.3,77.7,,84.1,92.8,0.5,77.4,35.2,65.8,49.4,3.69
65.9,22,,,12.1,,,,,77.8,,,76,87.7,5.8,75.8,14.2,69.3,56.2,3.37
46.6,1.4,,0.5,51.5,,,,,79.6,73.5,,79.9,88.6,4.6,72.2,19.2,66,56,3.4
68.5,,,21.2,10.3,,,,,83.8,78.4,,,92.6,0.1,78.8,30.5,65.7,40.5,3.68
58,36.4,0.5,,5.1,,,,,86.7,,91,86.8,95.4,1.9,62.6,30.3,68,46.1,2.88
52.2,,6.9,30.9,10,,,,,85.9,79.8,90.3,,91.6,0.7,80.1,30.7,65.5,45.6,3.62
55.2,22.7,1.5,15.8,4.8,,,,,81.1,76.6,88.9,84.9,90.2,0.8,80.6,28.5,68.5,48.9,4.62
60.3,26.6,,3.4,9.8,,,,,76.8,74.5,,84.8,90.1,0.4,78.7,23.9,69.5,50.3,4.17
54.6,,,27.6,17.9,,,,,83.1,75,,,93.2,2,70.2,23.8,66.5,44.6,2.94
46.6,17.5,,,35.9,,,,,82.7,,,83.7,90.2,2.8,76.9,28,67.8,44.5,4.53
76.2,19.8,,0.1,3.9,,,,,83.6,77,,80,89.6,3.5,80.7,23.2,64.6,51.2,4.03
75.7,15.4,,,3,6,,,86.8,85.5,,,84.8,93.3,1.6,80,16.3,73,54.1,4.11
44,24.4,,,31.6,,,,,83.3,,,82,89.8,0.8,77.8,32.7,71.7,45.2,3.29
48.9,,20.9,19.3,10.9,,,,,74.2,71.9,86.9,,90.5,0.1,83.2,27.8,67.7,41.4,4.14
58.2,21.6,0.2,15.9,4.1,,,,,87.5,80.5,91.7,88.2,95.2,0.4,78.2,31.9,70.3,44.8,4.05
61.6,19.9,,0,18.5,,,,,86.5,75,,81,94.2,1,76.3,28.3,67.2,49.6,3.79
32.9,,24,35.6,7.6,,,,,84,83.4,89.9,,91.9,0.3,69.9,33.1,60.8,40.3,3.67
57.1,,,17,15,10.9,,,82.7,82,76.3,,,88.2,0.5,81.9,18.1,71.7,53.6,4.69
56.7,,12.1,18,13.2,,,,,83.1,76.4,87.9,,90.8,0.8,82.9,28.6,65.1,42.3,4.09
41.9,6.3,23.4,14.6,13.8,,,,,83.8,78.4,88.3,80.2,90.2,0.7,84.7,30.2,64.7,43.8,4.1
50.3,20,,24.4,5.2,0.2,,,79,70.4,73.2,,81.5,86.4,1,88.1,24.3,54.9,55.9,3.54
43.4,39,,9.9,7.8,,,,,84.1,75.9,,87.5,91.1,0.7,80.5,30.7,66.9,46.5,3.46
51.2,15.1,10.5,12.2,11,,,,,83.4,79.6,86.1,82.8,90.8,0.1,80.2,34,66.9,42.7,3.71
58.6,6.9,,19.6,14.9,,,,,85.7,79.6,,87.2,95.4,1.2,79.7,31,64.5,45.2,3.46
58.6,16.5,,15.7,9.2,,,,,84.3,79.5,,85.8,92.8,0.1,79.4,31.3,69.1,45.2,3.95
57.3,,13.4,12.6,16.8,,,,,86.7,75.9,89.4,,94.2,0.5,81,32.4,70.2,48,4.02
71.1,,,23,5.9,,,,,85.3,81.3,,,94.6,0.3,76.8,32.2,68.1,43.9,3.13
64.7,4.7,,17.8,12.9,,,,,80.1,79,,84.1,90.9,0.4,84.7,31.5,69.7,45,5.06
59.6,16.4,,,24,,,,,86.1,,,83.3,91.2,1.8,73.7,30.9,68.2,46.9,2.82
54,26,,7.4,12.6,,,,,86,78,,81.3,92.3,0.3,75.8,34.3,65.2,44.4,3.25
52.3,15.8,,13.2,18.8,,,,,82.1,72.5,,84.4,90.9,0.2,80.6,30.5,64,44.3,3.17
63.2,,,26.3,10.6,,,,,87,80.1,,,94.3,0.3,82.8,33.1,70.1,41.4,3.61
58.7,,20.7,6.4,14.3,,,,,85.9,79.5,88.6,,94.3,,76.4,34.4,70.5,42.7,4.05
52.8,36.8,,,10.5,,,,,84.9,,,83.4,92.7,0.1,78.8,31.4,69.3,41,4.29
64.3,,,,35.8,,,,,84.5,,,,96.5,1,69.5,31.2,56.5,42.9,3.1
46.8,32.7,,,20.5,,,,,84.4,,,85,92.5,0.1,67.5,32.4,64.8,35.8,3.38
69,0.3,0,16.7,13.7,0.2,,,86,86.4,75.7,88,81.1,93.5,1,77.3,19.5,66.9,55.3,3.59
48,22.4,25.5,,4.2,,,,,83.6,,90.5,86.1,94.6,,67.9,40.1,71.2,39,2.27
61.9,15.9,,8.3,14,,,,,85.7,76.3,,87.5,93.1,,77.2,28.3,65.8,47.1,3.94
74.1,1.4,,,,24.5,,,84.3,,,,83.6,95.5,1.7,69.7,32.7,72,52,2.8
52.7,,11.4,23.9,12.1,,,,,83.3,77.2,88.3,,92.2,0.6,80.4,28.2,62.6,43.3,4.46
67.4,32.3,,,0.3,,,,,85.7,,,86.3,92.6,2.6,82.2,25.5,72,50.3,3.66
65.2,15.4,,,19.5,,,,,86.3,,,85,93.6,2.6,76.8,40.1,71.8,45.9,4.13
65.6,11.2,,12.7,5.8,4.6,,,86,84,77.9,,84.9,92.9,6.5,83.2,14.8,69.9,54.3,4.37
60.9,17.1,,,22,,,,,87.4,,,87,95.1,0.4,78.3,29.5,66.4,46.7,2.5
44.8,44.3,,3.9,6.9,,,,,79.2,77.2,,78.3,86.2,0.1,83.1,20.5,66.9,51.5,5.37
67.5,25.5,,,7,,,,,86.3,,,84.3,93.6,0.5,76.7,30.3,69.5,45.7,3.58
52,0.5,20.1,25.6,1.8,,,,,84.6,75.9,88.1,87.4,91.4,2.2,82.6,22.3,62.6,47.5,4.27
58.5,26.5,,,14.9,,,,,79.2,,,81.7,92.4,1,71.6,33,64,43.6,2.43
63.2,28.5,0.1,1.8,6.4,,,,,80.6,77.4,89,81.8,91.3,3.3,74.4,22.5,66,50,3.38
55.1,29.2,,6.2,9.6,,,,,81.5,75.5,,82.6,88.7,7.7,76.9,19.3,65.3,50.3,4.15
69.3,5.8,1.6,5.7,17.5,0.2,,,87.4,81.9,79.6,85.1,84,90.1,5.8,83.8,19.7,68,53.5,3.97
44.9,30.2,11.2,,,13.8,,,81.6,,,87.5,84.5,89.7,0.2,76.9,30.6,65,44.6,3.84
42.9,31.8,,,25.3,,,,,85.6,,,85.3,92.6,0.3,68.1,32.9,62.3,34.8,3.61
53.6,17.2,1.8,14.6,12.8,,,,,80.4,70.5,85.9,79.1,88.8,1.1,83.5,31.8,63.7,50.3,4.1
68.2,,,5.6,26.2,,,,,76.3,69.4,,,87.4,0.5,83.3,32.4,68.2,44.6,4.13
47.2,8.7,10.9,15,18.2,,,,,83,72.2,86.9,82.7,89.1,0.2,81.3,30.1,65.9,45.3,4.36
58.4,38.4,,,3.2,,,,,86,,,82.2,92.8,1.2,80.9,29.3,63.3,46.2,3.94
70.7,18.6,,9.1,1.7,,,,,87.5,77.5,,86.3,96.2,0.8,83.3,24.7,69.5,48.2,4.36
59.3,8.8,16,7.4,8.6,,,,,80.7,72.8,85,82.9,87.3,17.7,79.6,24.5,65.1,47.5,4.26
49,,15.5,13,22.5,,,,,78.2,71.6,80.2,,83.9,,85.9,29.4,65.9,42.8,4.32
54.3,,,10.6,35.2,,,,,81.4,76.5,,,90.4,1.9,73.9,29.4,70.8,55.7,3.43
82.1,14.6,,,3.3,,,,,83.7,,,84.4,92.6,7,81.3,12.1,73.4,57.6,3.96
50.3,20.2,,10.8,18.7,,,,,83.8,79.7,,85.3,92.7,0.5,75.7,31.6,64.4,39.4,3.77
55.7,15.1,,16.2,13,,,,,80,76,,84.9,92.6,,77,30,65.3,41.9,3.88
38.9,12.2,18.1,8.6,22.2,,,,,81.1,74.7,84.7,81.4,86.8,6.1,77.5,29.8,61.6,45.6,4.08
57.2,5.1,,,4.6,33.1,,,75.4,71,,,70.5,84.3,11.6,73.1,22.7,69.8,49.7,4.21
61,15.1,,18.3,5.7,,,,,81.5,75.6,,84.5,89.8,11.1,79.3,28.3,69.7,47.8,4.06
50.4,18.4,10.6,14.8,5.9,,,,,85.6,77.5,88.9,82.7,91.2,0.3,80,27.9,58.7,43,4.01
56.8,39.6,,0.3,0.7,2.6,,,85.3,84.7,74.5,,86.8,95.9,1.1,70,25.1,69.8,50.2,3.11
25.1,18.7,52.8,1.6,1.9,,,,,85.8,79.4,87.2,83.8,91,0.8,66.3,34.8,66.2,44.8,3.45
55.4,31.8,,0.2,,12.6,,,87.3,,77.4,,84.1,92.3,1.9,76.7,34.4,66.3,41.6,3.51
72.7,21,,,6.4,,,,,85,,,85,92.4,2.6,79.1,23.8,73.4,51.8,4.34
58.8,16.3,,5.6,19.2,,,,,79.6,74.3,,83.3,89.4,0.2,86.3,28.7,61.4,45.1,4.25
64.3,8.8,,13.2,13.8,,,,,83.1,77.7,,87.2,92.8,0.1,83,28.5,64.8,44.9,4.08
56.8,,,21.2,,22,,,82.1,,75.9,,,87.3,1.6,79,24.4,64.3,51,3.9
83.1,,0.7,16.2,,,,,,,80.6,87.4,,95.6,0.3,81,31.3,68.3,47.5,3.2
56.8,40.1,,,3.1,,,,,81,,,79.7,87.2,11.5,77.6,16.3,68.9,52.9,3.84
52.1,,28.3,19.3,0.3,,,,,86.3,81.6,90.8,,94.3,1.2,77.7,24.2,61.6,46.3,3.82
80.3,,,12.6,7.2,,,,,84.4,79.2,,,92.7,,84.3,31.1,66.6,44.8,4.42
55.2,4,,26.5,9.7,4.5,0.1,72.7,84.7,79,77.8,,82.8,89.4,0.1,80.4,23,68.6,55.2,3.31
65.3,22.7,,5.2,6.8,,,,,83.6,76.9,,83.6,90.3,11.3,77.8,21.5,68.2,53.5,3.9
76.1,5,15.6,,3.3,,,,,88.7,,87.9,82.5,94.6,1.7,77.6,28.7,71.6,45,3.43
68.9,,,31,0.1,,,,,91,86.6,,,97.3,,65.9,31.1,62.4,42.1,2.93
73.6,25.5,,,0.9,,,,,87.1,,,85,95.1,0.4,74.3,27.9,63.6,41.7,3.7
53.7,21.6,,9.1,15.6,,,,,90.1,82.9,,91.9,97.4,,70.7,36.4,68.4,40.3,3.34
